Strain	Stress
0.083768392	37394.57846
0.08380011	37385.86786
0.08380011	37337.33732
0.083826277	37581.23435
0.083868303	37573.76812
0.083892884	37686.38384
0.083926188	37463.01896
0.083930946	37812.06547
0.08395632	37663.98513
0.083980902	37545.14755
0.084003104	37515.2826
0.084009448	37461.77458
0.084026892	37741.75842
0.084074469	37704.42724
0.084094293	37925.92556
0.084110152	37561.32439
0.084115703	37978.8114
0.084153764	37814.55421
0.084169623	38036.05254
0.084200548	37723.71502
0.084220371	37625.40958
0.084244952	37923.43682
0.084273498	37895.43843
0.084320282	38099.51554
0.084348829	37769.7568
0.08437341	38126.89173
0.084440017	37982.54451
0.084485215	38188.48818
0.084517726	37868.06224
0.084531999	37833.84199
0.084570853	38060.93999
0.084603364	38041.65221
0.084629531	38264.3949
0.084642219	37858.10726
0.084661249	38156.13449
0.08472072	38016.14257
0.08474213	37895.43843
0.084745302	38097.02679
0.084761953	37815.79858
0.084793671	38261.90616
0.084877724	38037.29691
0.084899926	38209.02032
0.084957811	37952.67957
0.084986357	38002.45448
0.085018868	38067.16185
0.085066445	38029.20848
0.085096576	38260.0396
0.085121951	37981.92233
0.085140188	38166.71166
0.085163184	38052.22938
0.085198866	38003.07666
0.085201245	37912.85965
0.085212347	37853.12976
0.085217897	38084.58306
0.085237721	37973.8339
0.085261509	38161.11198
0.085301949	37946.45771
0.085324945	38062.80654
0.085348733	38321.01386
0.085378072	38041.03002
0.085405033	38278.70519
0.085424856	38194.08785
0.085456574	38426.16334
0.085497014	38271.86114
0.085526353	38457.89484
0.085544591	38196.5766
0.085537454	38487.75978
0.085586617	38282.43831
0.08562785	38255.6843
0.085671462	38247.59588
0.085702387	38238.88527
0.085721418	38747.21147
0.085742828	38381.98812
0.085754722	38621.52984
0.08579199	38327.85791
0.085814192	38403.76464
0.085847496	38609.08611
0.085877628	38342.79038
0.085906174	38584.82085
0.085930756	38306.70357
0.085955337	38508.91412
0.085986262	38484.02667
0.086003707	38431.76302
0.086033839	38350.8788
0.086033839	38450.42861
0.086056834	38649.52822
0.086088552	38469.71638
0.086101239	38430.51864
0.08612582	38393.18747
0.086140093	38649.52822
0.086173397	38541.26781
0.086190049	38524.46878
0.08620908	38706.14718
0.086223353	38480.91574
0.086247934	39058.9268
0.086297096	38652.01697
0.086324057	38779.56516
0.086356568	38581.70992
0.086363704	38744.10054
0.086410488	38833.69536
0.086447756	38722.32402
0.086478681	38591.6649
0.086504849	38785.78702
0.086550046	39093.14705
0.086588901	38710.50248
0.086600002	38730.41244
0.086622205	38671.30474
0.086629341	38914.57958
0.086679296	38747.21147
0.086706257	38773.3433
0.08672053	38991.1085
0.086727666	38767.12143
0.086749869	39151.63256
0.086784758	38806.31917
0.086793481	39100.61328
0.086819648	38823.74038
0.08682837	39034.03935
0.086860881	38961.24356
0.086879912	38969.33198
0.086887048	39167.18722
0.086892599	38881.60371
0.086910044	39356.95404
0.086944934	38931.37861
0.08696555	39010.39627
0.08696555	38874.75966
0.086975858	39180.87532
0.087006783	39182.11969
0.087021849	39078.83676
0.087028986	39327.71128
0.087033744	39198.29654
0.087072598	39585.29641
0.087103523	39139.18884
0.087117796	39527.43308
0.087139998	39189.58592
0.087148721	39476.41381
0.087192333	39365.04246
0.087224051	39277.93638
0.087268455	39225.05054
0.08729938	39491.96846
0.087373124	39317.13412
0.087388983	39293.49104
0.087412772	39395.52959
0.087427045	39500.05689
0.087472243	39715.95553
0.087505546	39346.99906
0.087520613	39341.39938
0.087532507	39231.89459
0.08756026	39832.92656
0.087611008	39366.28683
0.087639554	39401.12927
0.087672858	39562.27552
0.08769506	39550.45398
0.087754531	39809.90566
0.087848892	39417.30611
0.087888539	39661.20314
0.087905191	39498.81252
0.087919464	39732.13238
0.08795594	39526.8109
0.08798845	39523.07778
0.087986864	39455.88166
0.088005103	39450.28198
0.088008274	39625.73852
0.088039992	39374.37526
0.08805823	39689.82371
0.088095498	39500.05689
0.088113736	39709.11148
0.088150212	39812.39441
0.088174	39591.51827
0.088185101	39873.36866
0.088197788	39831.06
0.088225541	40111.04384
0.088287391	39662.44751
0.088306422	39712.22241
0.088317523	39645.02629
0.08835162	39946.78665
0.088388095	40048.8252
0.088409505	39761.99732
0.088415848	39905.10016
0.088438844	39873.99085
0.088468183	40179.48432
0.088506244	39765.10825
0.088538755	40053.18052
0.088588711	39897.01174
0.088633116	39993.45062
0.088675935	39757.01983
0.088688622	39849.1034
0.088713996	40015.22712
0.088729062	40076.8236
0.088763952	40139.6644
0.088817872	39962.3413
0.088840867	39885.81239
0.088830559	40002.7834
0.088862277	40038.24804
0.088920955	39964.20786
0.088955845	39916.29952
0.088972496	40063.75768
0.089016109	40200.63864
0.089058135	40298.94408
0.08909461	40029.53744
0.08910809	39976.0294
0.089139808	40022.69336
0.089166768	40279.03412
0.089202451	40259.74636
0.089242098	40049.4474
0.089256371	39980.38471
0.089288089	40051.93612
0.089320599	40204.37176
0.089355489	40142.77532
0.089377692	40047.58084
0.089383242	40255.39104
0.089408617	40214.32676
0.089454608	40173.88464
0.089474431	40055.66924
0.089496634	40286.50036
0.089515664	40244.81388
0.089533902	40461.95688
0.089567999	40114.77696
0.089581479	40383.56144
0.089602888	40341.87496
0.089636192	40295.83316
0.089656016	40256.63544
0.089672668	40237.96984
0.089683769	40440.80256
0.089705971	40513.59836
0.089736896	40537.86364
0.089751962	40315.74312
0.089759099	40292.10004
0.089773372	40387.29456
0.089789231	40542.21892
0.089812226	40521.0646
0.089843151	40407.82668
0.089853459	40704.37588
0.089878041	40582.75128
0.089911344	40806.66528
0.089933547	40496.79932
0.089950199	40434.58072
0.089959714	40617.05568
0.089986674	40704.9996
0.090027908	40639.50944
0.090045352	40554.06036
0.090052489	40880.88748
0.090067555	40776.1032
0.090100858	40991.2852
0.090127026	40685.04068
0.090135748	40591.48332
0.090153986	40812.27872
0.090185704	40802.29928
0.090215836	40739.92768
0.090229316	40717.47392
0.090248346	41006.87808
0.090291958	40894.60924
0.090326848	41132.245
0.090358566	40779.84552
0.090378389	41041.8062
0.090433103	40970.70256
0.090468785	41169.66796
0.09050764	40839.09852
0.090525084	40799.80444
0.090550459	40905.83612
0.090586934	40969.45516
0.090604379	40978.18716
0.090628168	40890.86696
0.09063689	40968.83144
0.090665436	40990.03776
0.090690811	41187.132
0.090731251	40906.45984
0.09074711	40910.82584
0.090794686	41107.92008
0.09086843	41102.30664
0.09090332	41200.85376
0.090925522	41008.74924
0.090939795	41400.44284
0.090992923	41230.1684
0.091026227	41404.80884
0.09104605	41108.5438
0.091056358	41033.69788
0.09107301	41366.76216
0.091104728	41224.55496
0.09113486	41378.61276
0.091165785	41086.71372
0.09118323	41499.61364
0.091242701	41287.55024
0.091278383	41135.98728
0.091307722	41116.0284
0.091334682	41142.84816
0.09135292	41613.75368
0.091397325	41350.54556
0.091429043	41465.933
0.091459968	41200.85376
0.091473448	41541.40264
0.091536884	41321.85464
0.091559879	41554.50064
0.091597148	41199.60632
0.091601905	41203.97232
0.091629658	41407.30372
0.091666134	41411.66972
0.09169468	41575.08328
0.091704195	41250.751
0.091707367	41638.70232
0.091749393	41442.85552
0.091774767	41306.26172
0.091798556	41455.95356
0.091818379	41268.83876
0.091835031	41743.48656
0.091876264	41498.36624
0.091903225	41691.71816
0.091924634	41412.29344
0.091933357	41408.55112
0.09196111	41519.57256
0.091982519	41505.8508
0.092011065	41723.52768
0.092017409	41425.39148
0.092046748	41868.22976
0.092089567	41595.0422
0.092106219	41923.11676
0.092133179	41534.54176
0.092147452	41546.39236
0.092184721	41769.05892
0.092231505	41697.95532
0.092249742	41707.93476
0.092297319	41598.16076
0.092333002	41785.27556
0.092355997	41683.60984
0.092386922	41661.7798
0.092409917	41634.33628
0.092426569	42137.05132
0.092480489	41734.75456
0.092493969	41907.52384
0.092509829	41687.35216
0.092513793	41855.75544
0.092546304	41812.71904
0.092573264	41782.78068
0.092579608	41901.9104
0.092591502	41742.23916
0.092614497	42127.69556
0.092641457	41805.85816
0.092661281	41805.23444
0.09266366	41702.32132
0.092674761	42038.5042
0.092708858	41999.21008
0.092746126	41876.96176
0.092763571	41802.11588
0.092771501	41708.55848
0.092801633	42123.95328
0.092845245	41936.2148
0.092859518	41943.07568
0.092871412	41808.35304
0.092875376	41986.73576
0.092934847	42077.79828
0.092952292	41998.58636
0.092957843	41886.31752
0.092963393	41909.395
0.092992733	42355.9756
0.093023657	41971.7666
0.09303238	41976.75632
0.093037138	41866.3586
0.093052996	42431.4452
0.093088679	42049.73108
0.093112467	41999.21008
0.093121983	41862.61632
0.093137842	42565.54412
0.093169559	42102.74692
0.093190969	42117.0924
0.093195727	42022.91128
0.093213964	42216.26324
0.093240925	42399.63572
0.093278193	42211.27348
0.093281365	42330.40324
0.093298017	42309.8206
0.093328942	42666.58612
0.093368589	42254.30988
0.093389998	42642.2612
0.09342013	42292.98028
0.093435989	42851.82972
0.093482773	42405.24916
0.093520835	42821.89136
0.093561275	42511.90456
0.093587442	42650.36948
0.093617574	42845.59256
0.093652463	42505.04368
0.093676252	42828.12852
0.093704798	42639.76632
0.093758718	43004.64012
0.093803916	42559.30696
0.09382374	42860.56176
0.093856251	42612.94652
0.093876867	42793.20044
0.093922065	42893.61868
0.09396647	42636.02404
0.093995016	42624.79716
0.094026734	42767.00436
0.094052902	43131.25444
0.094075896	42660.34896
0.09409017	42866.79892
0.094109201	42720.8494
0.09415202	42986.55236
0.094208319	42620.43112
0.094220213	42648.49836
0.094257481	42664.71496
0.094275719	42899.85584
0.094323296	42700.26676
0.094355807	42810.66448
0.09437008	42946.01084
0.094388318	42854.94832
0.09440259	42982.81008
0.094448581	42645.37976
0.09448585	43125.01728
0.094496158	42770.12296
0.094517568	43000.27412
0.094542149	42984.05748
0.094575453	42903.59816
0.094596069	43177.40944
0.094619065	42947.25828
0.094644439	43113.7904
0.094684879	42949.75312
0.094696773	43255.37392
0.094721355	42954.74284
0.094735628	43163.68768
0.094799063	43178.65684
0.094826817	43063.89312
0.09484664	43221.69324
0.094884702	43230.42528
0.094906904	43573.46904
0.094933071	43068.88288
0.094937036	43073.24888
0.094958446	43004.64012
0.094973512	43303.40004
0.095006022	43378.86968
0.095036947	43114.41412
0.095057564	43340.823
0.095078973	43297.16288
0.095116242	43670.76872
0.095162233	43222.31696
0.095190779	43537.9172
0.095220118	43323.98268
0.095248664	43477.41676
0.09529069	43242.27588
0.095310514	43339.57556
0.095336681	43516.71088
0.095367606	43532.30376
0.095384258	43461.20016
0.095417561	43345.189
0.095427077	43275.33284
0.09546038	43276.58024
0.095498442	43542.90696
0.09553571	43392.5914
0.09555712	43408.80804
0.095569807	43645.19636
0.095600732	43564.11328
0.095629278	43817.34192
0.095683198	43490.5148
0.095697471	43497.37568
0.095722846	43532.30376
0.095749013	43710.68652
0.095789453	43720.04224
0.095825929	43476.16936
0.095845752	43778.04784
0.095881435	43642.07776
0.095945663	43663.28412
0.095981346	43431.88552
0.095982932	43494.88084
0.095995619	43598.41764
0.096023372	43788.02728
0.096051125	43803.6202
0.096074914	43586.56704
0.096076499	43541.65952
0.096113768	43768.0684
0.096146278	43783.03756
0.096191476	43656.42324
0.096199406	43655.1758
0.096220816	43816.09452
0.096281079	43888.44556
0.096322313	43708.19164
0.096331828	43779.29528
0.096345308	43997.59584
0.09637544	43909.02816
0.096392885	43903.41472
0.096411123	43703.20192
0.096422224	43703.82564
0.096440462	43839.172
0.096458699	43962.04404
0.09647773	44091.1532
0.096485659	43790.52216
0.096493589	43749.35692
0.096514206	44031.9002
0.096537994	44110.4884
0.096568919	43885.95068
0.096574469	43843.538
0.096589536	44052.48284
0.09662046	44124.83388
0.096661693	44113.607
0.096675966	43973.89464
0.096701341	44245.21104
0.096737817	44151.02996
0.096775878	44338.14472
0.09679808	44038.13736
0.096814732	44008.82272
0.096830591	44175.9786
0.09688134	44235.85532
0.096905921	44090.52952
0.096906714	44074.31288
0.096932881	44325.6704
0.096947947	44263.2988
0.096985216	44485.34168
0.097020898	44169.11772
0.097036757	44052.48284
0.097060545	44398.64516
0.097097814	44220.88612
0.097119223	44146.0402
0.097140633	44202.17464
0.097150148	44423.5938
0.09717473	44366.21192
0.097204861	44531.49664
0.097252438	44227.747
0.09726354	44396.774
0.097296843	44394.27916
0.097387239	44291.36604
0.097411821	44288.24744
0.097426886	44260.80396
0.097442745	44583.88876
0.097466534	44449.78988
0.097510146	44526.50692
0.097528383	44343.75816
0.097541071	44228.99444
0.097545828	44525.25948
0.097573581	44368.7068
0.097587854	44460.39304
0.097596577	44270.15968
0.097621951	44665.59556
0.09765922	44518.3986
0.097690937	44712.99796
0.097723448	44413.61432
0.097733756	44782.23044
0.097760717	44697.40508
0.097797192	44610.08484
0.097822566	44696.15764
0.09784239	44493.44996
0.097875694	44819.02968
0.097925649	44812.1688
0.097949438	44732.95688
0.097970847	44586.38364
0.097981949	44892.62816
0.09804142	44867.67952
0.098067587	44927.55624
0.09810882	44756.03436
0.098123093	44696.15764
0.098154018	45127.76904
0.098201594	44869.55068
0.098222211	44744.18376
0.09823807	44605.09512
0.098263444	44663.10068
0.09830547	44915.70564
0.098324501	44762.89524
0.098351461	44837.74116
0.098364149	44754.78692
0.098374457	45198.24896
0.098419655	44933.16968
0.098445029	44870.17436
0.098460095	44847.7206
0.098470404	45120.90816
0.098510844	45096.58324
0.098546526	44928.17996
0.098575865	45178.29004
0.098602032	44887.01472
0.098607583	45330.47672
0.098686877	45094.0884
0.098701944	45257.50196
0.09872256	44933.7934
0.098729696	44996.165
0.09877093	45104.69156
0.098825643	45086.6038
0.098849432	45214.46556
0.098867669	44959.98948
0.098889872	45409.68864
0.098916832	45138.3722
0.098923968	45110.92872
0.098955686	44963.10804
0.098990576	45047.9334
0.099005642	45409.06492
0.09903736	45160.826
0.099073835	45357.29648
0.099090487	45147.10424
0.099101588	45607.40656
0.099121412	45276.21344
0.099157887	45168.31056
0.099185641	45109.05756
0.099195949	45171.42916
0.099229253	45493.89028
0.099264935	45228.811
0.099287138	45432.1424
0.09929586	45104.69156
0.099310133	45405.3226
0.099360881	45185.15092
0.099388635	45243.15648
0.099416388	45164.56828
0.09943859	45431.51868
0.099489339	45295.54864
0.099503612	45529.44208
0.099551188	45381.6214
0.099586078	45630.48404
0.099617796	45339.83244
0.099639998	45644.82952
0.099642377	45292.43004
0.099648721	45528.81836
0.099701848	45327.35812
0.099714536	45483.28712
0.09972643	45353.5542
0.099736738	45484.53452
0.099751804	45742.1292
0.099774007	45478.92108
0.099802553	45763.95928
0.099825548	45447.73532
0.09983427	45912.40364
0.09990405	45539.42152
0.099922287	45974.15152
0.099942904	45573.72592
0.099969071	45825.0834
0.100009512	45745.87148
0.100036471	45728.40744
0.100083255	45964.7958
0.100090392	45782.04704
0.100126074	46101.38956
0.100185545	45750.23752
0.10019744	45715.30944
0.100215677	45555.01444
0.100223607	45990.36812
0.100253739	45941.09456
0.100283871	45823.21228
0.100295765	45792.6502
0.10031876	45899.92932
0.100333826	46183.09636
0.100379024	45804.5008
0.100389333	46025.29624
0.100401227	45888.07872
0.100451182	46216.15328
0.100500345	45918.01708
0.100513032	46278.52488
0.100580433	45926.74912
0.1006066	46436.94872
0.100666864	46025.29624
0.100698581	46047.75
0.100713647	46121.34848
0.100728714	46108.25044
0.100771533	46392.04116
0.100814352	45964.7958
0.100821488	46009.70332
0.100834175	45858.76408
0.100853999	46081.43064
0.100900783	46201.80784
0.100927743	45962.92464
0.100939637	46278.52488
0.100972148	45989.7444
0.100997522	46220.51928
0.10103479	46038.39424
0.101049064	46277.90116
0.101067302	46088.29152
0.101087125	46285.38576
0.101124393	46418.23724
0.101171177	46123.2196
0.101181485	46348.38104
0.101206067	46254.19996
0.101226683	46474.9954
0.101266331	46110.74532
0.101270295	46183.09636
0.101290119	46103.88444
0.101305185	46454.41276
0.101362277	46529.8824
0.101382894	46237.98336
0.101401132	46454.41276
0.1014384	46335.90676
0.101476461	46726.35288
0.101524038	46298.4838
0.101532761	46268.54544
0.10154862	46244.8442
0.101587474	46542.9804
0.101633465	46549.84128
0.101664389	46390.17004
0.101680249	46564.81048
0.101687385	46473.74796
0.101723068	46542.9804
0.101742098	46223.01416
0.101771437	46357.7368
0.101784918	46554.20732
0.101800776	46596.62
0.101826944	46621.56864
0.101846767	46417.61352
0.101860247	46637.16152
0.101898309	46526.7638
0.101929234	46651.507
0.102002184	46373.9534
0.102007735	46472.50052
0.102027559	46471.8768
0.102043418	46707.6414
0.10210051	46657.12044
0.102129849	46657.74416
0.10214095	46913.46768
0.102157602	46738.8272
0.10218139	46901.61708
0.102221038	46662.73388
0.102205972	46669.59476
0.102218659	46672.71332
0.102244826	46847.35376
0.102274958	47015.75708
0.102339187	46715.74972
0.102360596	47035.71596
0.102397865	46954.63292
0.102435133	47206.61412
0.102493811	46841.74032
0.102512049	46806.18852
0.102522357	46834.25576
0.102556454	47075.6338
0.102619096	47314.517
0.10267381	46949.6432
0.102688083	46770.013
0.102701563	46929.68428
0.102737246	47008.8962
0.102787201	46882.9056
0.10280306	46878.53956
0.10281654	47041.32944
0.102846672	47064.40692
0.102887906	46964.61236
0.102909315	46827.39488
0.10291883	46833.00832
0.102933896	46871.67868
0.102971958	47131.14452
0.103010812	46889.76644
0.10302905	46849.22492
0.103032222	47006.40132
0.103053631	47029.47884
0.103092485	47012.01476
