Strain (in/in)	Stress (psi)
0.027927577	4386.554269
0.027958979	4418.548006
0.027962119	4348.16179
0.027993521	4459.0734
0.028028064	4418.974589
0.028010007	4378.449192
0.027998232	4395.939098
0.028025709	4369.064363
0.028061036	4485.094972
0.028074382	4438.170827
0.028083803	4441.583494
0.028086158	4411.722675
0.028105785	4489.787386
0.02811913	4504.717796
0.028155243	4447.555656
0.028163879	4487.65447
0.02818115	4474.003811
0.028219617	4562.7331
0.028240029	4503.438047
0.028266721	4561.879934
0.028276142	4480.402559
0.028352292	4555.907772
0.028404891	4613.496492
0.028427657	4529.8862
0.028446499	4578.090094
0.02847005	4494.479801
0.028534425	4649.756059
0.028550911	4584.488842
0.028535995	4542.25711
0.028555621	4587.901506
0.028617641	4512.822876
0.028652969	4643.357311
0.028665529	4566.998933
0.028664744	4532.4457
0.028689081	4543.963445
0.028745605	4578.090094
0.028774652	4655.301638
0.028799774	4584.915425
0.02881312	4645.490226
0.028857868	4572.117929
0.028907327	4712.890361
0.028919102	4654.875055
0.028930093	4630.559818
0.02894815	4647.623144
0.028986617	4605.817998
0.029036861	4724.408105
0.029049422	4655.728221
0.029057272	4644.210477
0.029073759	4605.391415
0.029116937	4639.091481
0.02916247	4729.953685
0.029169535	4641.650979
0.029185236	4642.930728
0.029186021	4622.028155
0.029236265	4728.247352
0.029240191	4718.009357
0.029244115	4659.140888
0.02924333	4701.7992
0.029273948	4626.293988
0.029331257	4755.975256
0.029343818	4729.100518
0.029368939	4691.561205
0.029387781	4667.672551
0.029447445	4810.151313
0.029467857	4777.730996
0.029517315	4766.639835
0.029540082	4774.318331
0.029591896	4754.268924
0.029622512	4883.52361
0.029632718	4768.77275
0.02965627	4790.528489
0.029673541	4762.800587
0.02971986	4787.115825
0.029740271	4847.690629
0.029755187	4788.395574
0.029776384	4757.255006
0.02979601	4753.842341
0.029868235	4816.123478
0.029902778	4852.809625
0.029920049	4793.08799
0.029950666	4811.431062
0.030001695	4830.627303
0.030045658	4925.328756
0.030058219	4834.466553
0.030099042	4869.019785
0.030124163	4849.396961
0.030179117	4886.936277
0.03021994	4929.594589
0.030223081	4873.712198
0.030232501	4843.851379
0.030251342	4821.242474
0.030300016	4886.083108
0.030311006	4906.559098
0.030321998	4870.726117
0.030336913	4836.599468
0.03036125	4830.627303
0.030394223	4933.860419
0.030409139	4896.321103
0.030413849	4873.712198
0.030417774	4862.194454
0.030444466	4845.131131
0.030484504	4976.092148
0.030507271	4923.195841
0.030526897	4882.243861
0.030544953	4930.874338
0.030590487	4927.888257
0.030607758	4949.217413
0.030629739	4939.406001
0.030633665	4978.225063
0.030680768	4967.133902
0.030729441	5101.93417
0.030740432	4980.784564
0.030760844	4966.280736
0.030778115	4966.707319
0.030822863	5028.13529
0.030834639	5073.3531
0.03085034	4999.980803
0.030873892	5037.520119
0.030891163	5002.966886
0.030945332	5060.98219
0.030957108	5057.996109
0.03097909	5014.058047
0.031002641	5070.793602
0.031026193	5068.234104
0.031054455	5163.36214
0.031065445	5077.19235
0.031081932	5045.198616
0.031092922	5090.416426
0.031145521	5128.808908
0.031154942	5121.983577
0.031166718	5092.122758
0.031183989	5142.032984
0.031221672	5109.612667
0.031283691	5210.286285
0.031284476	5153.550728
0.031329224	5107.053169
0.031347281	5147.151983
0.031395169	5172.746969
0.031427356	5277.259835
0.031441487	5151.417813
0.031460329	5142.032984
0.03148388	5169.334305
0.031530984	5221.804029
0.031548255	5173.173552
0.0315459	5153.550728
0.031574162	5135.634236
0.031611059	5195.782457
0.031630686	5265.74209
0.031646387	5164.641889
0.031678574	5174.453301
0.031712332	5185.544462
0.031792407	5245.2661
0.031819884	5283.658582
0.031836371	5208.153367
0.031843436	5267.448423
0.031884259	5245.2661
0.031926652	5325.463729
0.031929792	5287.071247
0.031939998	5234.601522
0.031976896	5256.357261
0.032021644	5253.37118
0.032043625	5354.897965
0.032056971	5280.245916
0.032076598	5227.776191
0.032102504	5299.86874
0.032169234	5320.34473
0.032197496	5369.828373
0.032211627	5303.281407
0.032251665	5311.813067
0.032286993	5333.142223
0.032352152	5365.989126
0.032376489	5347.646051
0.032376489	5334.421975
0.032406321	5275.553502
0.03246363	5328.023227
0.032491892	5351.911881
0.032519369	5336.128307
0.032572753	5288.777579
0.032611221	5342.953635
0.032627707	5343.380218
0.032637127	5324.18398
0.032655969	5344.65997
0.032692867	5357.884046
0.032722699	5426.137344
0.032742325	5354.897965
0.032752531	5347.219468
0.032788643	5394.570193
0.032805129	5402.24869
0.032831821	5445.760168
0.032836532	5379.213202
0.032853803	5351.058715
0.03288913	5428.270262
0.032920533	5432.536092
0.032959786	5476.474153
0.032963711	5394.14361
0.032984122	5385.611947
0.033052422	5476.04757
0.033088535	5505.055223
0.033096385	5484.579233
0.033108161	5422.298097
0.033113657	5502.922308
0.033127002	5512.73372
0.033146629	5525.957796
0.03315919	5523.398298
0.033180386	5457.277912
0.033207863	5535.769208
0.033249471	5530.223627
0.033259677	5562.643946
0.033263602	5507.188138
0.033294219	5482.446318
0.033329547	5569.042692
0.033366444	5601.036426
0.033395492	5563.923696
0.033405698	5528.517295
0.033421399	5618.952918
0.033452015	5589.945265
0.033488913	5640.708657
0.033506185	5583.973103
0.033538372	5543.447705
0.033557998	5645.40107
0.03358469	5607.435174
0.033616878	5670.142893
0.033614522	5586.532601
0.033634934	5561.790778
0.033678897	5669.71631
0.033704018	5630.044079
0.033725215	5644.547904
0.033735421	5603.169341
0.033769963	5679.954305
0.033799796	5688.912551
0.033842974	5699.150546
0.033850824	5692.325215
0.033901068	5638.149159
0.03393404	5726.025281
0.033957592	5720.053119
0.033999985	5752.046853
0.034015686	5682.08722
0.034030602	5656.918817
0.034071425	5737.543025
0.034101257	5718.346784
0.034117743	5740.529109
0.034125594	5670.569476
0.034172697	5719.199953
0.034190753	5729.437948
0.03421823	5737.543025
0.034230006	5750.767104
0.034244137	5694.884713
0.03428339	5795.984915
0.034302231	5748.634186
0.034329708	5834.377397
0.034337559	5763.564597
0.034374456	5721.332868
0.034394868	5859.119217
0.034416064	5772.949426
0.034443541	5880.448373
0.034457672	5791.719084
0.034493785	5824.565985
0.034526757	5860.825549
0.034568365	5837.363478
0.034587992	5859.119217
0.034605263	5813.04824
0.03463117	5905.190193
0.034672778	5897.511699
0.034700255	5936.330761
0.034719881	5844.615392
0.034742648	5860.825549
0.034755994	5931.211765
0.03478033	5909.882609
0.034806237	5912.015524
0.034811732	5846.748307
0.034863546	5968.751081
0.034887883	5932.064931
0.03491379	5947.421922
0.034931061	5891.539534
0.034957753	5905.190193
0.034974239	5969.177664
0.035022127	5937.610513
0.035044109	5974.29666
0.035072371	5935.051012
0.035130465	6002.451147
0.035160298	5979.415659
0.035176784	6013.968891
0.035186204	5974.723243
0.03519955	5960.646001
0.035243513	6046.389208
0.035248224	5996.478982
0.035270991	6034.444881
0.035289832	5996.905565
0.035311813	5969.177664
0.035346356	6079.236109
0.035365197	5984.961238
0.0353966	6083.928525
0.035411515	5980.695408
0.035476675	6027.192967
0.035520638	6100.565265
0.035568526	6075.823445
0.035587368	6093.739937
0.035639182	6032.311966
0.03569178	6174.790728
0.035707482	6123.17417
0.035745164	6108.670345
0.035772641	6113.789341
0.035792268	6050.655039
0.035815034	6136.824832
0.035830735	6111.229843
0.035847221	6080.515858
0.035851147	6072.410778
0.035864493	6077.103194
0.035880979	6142.370411
0.035902175	6112.936175
0.035922587	6129.146335
0.035942213	6073.69053
0.03596498	6142.370411
0.035988531	6176.49706
0.036008158	6135.1185
0.036026999	6181.189476
0.036078813	6138.104581
0.036134552	6270.34535
0.036154178	6185.028723
0.036172234	6260.960521
0.036195786	6206.357879
0.03624446	6199.532551
0.036287638	6327.934071
0.036308834	6205.07813
0.036326105	6302.339084
0.036352012	6220.008541
0.03639205	6263.520019
0.036402256	6310.444162
0.036424237	6231.952868
0.036443079	6302.339084
0.036449359	6232.806034
0.036474481	6284.849175
0.036483902	6334.332819
0.036509023	6252.002275
0.036526295	6274.61118
0.036548276	6270.34535
0.036561622	6362.913886
0.036575753	6294.660587
0.03660009	6334.759402
0.036617361	6304.898582
0.036646408	6371.872132
0.036659754	6392.774705
0.036687231	6332.199901
0.036707643	6406.425367
0.036764952	6414.103861
0.036786148	6457.188756
0.03680499	6391.494956
0.036829326	6448.657096
0.036837962	6389.788624
0.03687486	6448.657096
0.036897626	6455.909007
0.036926673	6472.54575
0.036942375	6443.538097
0.036975347	6452.06976
0.03701617	6561.701624
0.037027161	6439.272267
0.037055422	6528.854721
0.037078974	6451.643177
0.03715277	6573.645951
0.037167686	6541.225634
0.037188882	6455.055841
0.037203798	6553.169961
0.037244621	6492.168574
0.037294865	6611.185265
0.037321557	6541.225634
0.037360809	6494.728072
0.03737651	6528.854721
0.037408698	6571.939617
0.037437745	6650.430913
0.037462867	6539.092716
0.037478568	6562.55479
0.037491913	6542.0788
0.037546868	6586.016862
0.037552363	6600.94727
0.037567279	6548.477546
0.037596326	6604.359937
0.037634794	6569.806702
0.03764814	6695.22214
0.037663841	6587.296611
0.037670906	6664.934738
0.037705449	6612.891597
0.037746272	6653.843577
0.037765898	6704.180386
0.037802011	6619.716928
0.037816142	6647.444832
0.037853039	6706.739884
0.037900143	6780.112181
0.037912703	6673.466401
0.037954311	6726.362708
0.037990424	6684.557562
0.038042238	6753.664029
0.038066575	6762.195692
0.038081491	6686.263894
0.038114463	6782.245099
0.038152931	6715.271547
0.0382071	6792.056511
0.038219661	6766.034939
0.038241642	6715.271547
0.038266764	6771.153938
0.038290315	6742.572868
0.038309157	6776.699517
0.038323288	6740.866536
0.0383437	6694.795557
0.03835312	6783.098265
0.038389233	6773.713436
0.038405719	6807.840085
0.03841828	6765.181773
0.038437121	6803.574255
0.038473234	6807.840085
0.038546244	6847.512317
0.038558019	6887.611131
0.038583926	6801.014757
0.038636525	6856.897146
0.038669498	6891.450378
0.03869776	6966.529007
0.038711891	6850.071815
0.038740153	6853.057899
0.038781761	6880.359217
0.038802172	6911.926368
0.038824939	6903.394705
0.038835929	6844.526236
0.03884535	6914.912449
0.038877537	6903.821288
0.038890884	6921.311197
0.038898734	6900.835207
0.03891679	6879.932634
0.038950548	6908.940287
0.03898823	6982.739167
0.039007857	7048.006384
0.039018062	6950.31885
0.039054175	6974.207504
0.039091858	6989.137915
0.039130325	7030.089895
0.039146026	7017.292399
0.039164083	6967.382173
0.039181354	7043.740554
0.039219037	7022.837981
0.039244159	7053.978549
0.039251224	7030.089895
0.039281841	6998.949327
0.039312458	7068.055792
0.039333655	7082.133036
0.039343076	7126.924264
0.039352496	7035.635474
0.039387039	7059.950712
0.039430217	7115.833103
0.0394679	7112.847019
0.03948046	7134.176178
0.039529919	7065.922876
0.039569172	7137.162259
0.039608424	7150.812918
0.039629621	7211.814305
0.039641397	7092.797614
0.039661808	7161.904079
0.039704201	7167.023078
0.039781922	7175.554738
0.039796838	7213.520637
0.039812539	7099.19636
0.039843941	7208.401641
0.039867493	7202.429476
0.039872203	7177.261073
0.039878484	7201.149727
0.03990282	7122.658431
0.039921662	7228.451048
0.039956204	7226.31813
0.039974261	7198.590229
0.039975046	7177.261073
0.039995457	7168.302827
0.040026074	7250.206787
0.040068467	7269.829611
0.040082599	7279.64102
0.04009987	7232.716878
0.040118711	7310.355006
0.040151683	7312.914506
0.040188581	7389.272885
0.040201142	7293.718265
0.040228619	7267.27011
0.040272582	7375.195643
0.040306339	7371.782976
0.04032047	7391.832383
0.040345592	7292.438516
0.040370714	7386.286804
0.040413107	7407.189377
0.04045236	7383.727303
0.040485332	7434.064112
0.040497108	7319.739835
0.040529295	7432.784363
0.040576399	7438.756528
0.040620362	7409.322292
0.040637633	7396.951382
0.040677671	7350.880403
0.040712213	7465.631263
0.040756176	7460.93885
0.040788364	7392.685549
0.040804065	7390.552634
0.040844102	7379.461473
0.040888066	7469.04393
0.040898272	7414.867871
0.040913973	7430.651448
0.040928889	7377.755141
0.04094616	7485.68067
0.040976777	7472.456594
0.040997974	7420.840036
0.041011319	7453.686936
0.04102702	7366.66398
0.041056853	7519.380739
0.041078049	7508.289575
0.041107882	7541.563061
0.041112592	7478.428759
0.041152629	7517.674404
0.041198163	7586.354288
0.041210724	7548.388389
0.0412225	7536.870645
0.041253117	7494.212333
0.04129237	7631.572099
0.041317492	7596.1657
0.041334763	7564.171966
0.041348108	7565.451715
0.04137166	7529.192148
0.041399137	7668.258249
0.041418764	7615.361942
0.041432109	7619.201189
0.04144624	7544.122559
0.041464297	7591.899868
0.04150512	7678.069661
0.041524746	7628.586018
0.041543588	7692.573486
0.041557718	7583.368207
0.041612673	7742.910295
0.041630729	7704.944396
0.041654281	7643.516426
0.041671552	7693.853235
0.041691178	7626.02652
0.04172415	7795.380019
0.041757908	7730.539385
0.041768113	7750.588792
0.04178774	7672.097496
0.041818357	7807.750929
0.041834843	7751.441958
0.041848974	7726.700135
0.041863105	7709.210229
0.041903143	7702.811481
0.041949461	7853.821908
0.041972228	7772.344531
0.041986359	7828.226919
0.04200049	7746.749542
0.042050734	7880.696644
0.04207193	7852.542159
0.042089987	7793.673687
0.042105688	7848.70291
0.042141015	7759.973621
0.042185763	7920.368875
0.042200679	7846.143411
0.04221324	7828.226919
0.042228941	7791.967355
0.042271334	7817.135758
0.042312157	7942.97778
0.04234199	7884.535894
0.042367896	7906.291633
0.042382027	7847.423161
0.042444047	7962.600604
0.042462888	7937.858784
0.042474664	7874.724482
0.042491935	7940.418282
0.042498215	7835.905416
0.042552385	8008.671583
0.042578291	7961.747438
0.042607338	7893.067554
0.042611264	7916.103045
0.042659152	7884.962477
0.04269605	8054.315976
0.042713321	7967.29302
0.042737658	8061.56789
0.042755714	7964.306936
0.042815378	8053.889393
0.0428405	8070.952719
0.042855416	8018.909578
0.042874257	8058.155223
0.042882108	7965.586685
0.042939417	8142.192099
0.042947268	8093.988207
0.042959828	8018.482992
0.042975529	8004.832333
0.043034409	8018.056409
0.043082297	8160.535174
0.043096428	8050.476729
0.04311684	8091.855292
0.043138036	8049.196977
0.043179644	8222.81631
0.04318828	8139.632601
0.043204766	8142.192099
0.043211046	8121.289526
0.043266785	8114.89078
0.043305253	8221.109978
0.043320169	8139.206018
0.04332488	8171.626335
0.04333744	8100.813536
0.043400245	8256.516376
0.043417516	8227.508726
0.043434002	8167.787088
0.043455199	8195.941575
0.043481891	8144.7516
0.043507012	8352.070998
0.043522713	8204.473235
0.043528209	8181.011164
0.04354391	8212.151732
0.043602004	8184.850411
0.043626341	8362.735576
0.043629481	8225.802391
0.043642827	8294.482275
0.043666379	8227.082143
0.043735464	8395.582477
0.043766866	8360.602659
0.043794343	8275.712617
0.043807689	8358.469744
0.043850082	8311.545601
0.043880699	8430.562292
0.043875989	8316.238014
0.043905036	8383.638149
0.043937223	8328.182341
0.044033	8371.69382
0.044068327	8451.891448
0.044074608	8374.25332
0.044094234	8448.052201
0.044127992	8345.245667
0.044206498	8552.565066
0.044220628	8417.764799
0.04425203	8458.716779
0.044270087	8381.505232
0.044302274	8450.611699
0.04430934	8492.416845
0.044314835	8420.75088
0.044335246	8440.800287
0.044354873	8412.219217
0.044393341	8596.503127
0.044401191	8437.387623
0.044419247	8428.002794
0.044442014	8466.821859
0.044491473	8495.402926
0.04452209	8633.189277
0.044535436	8469.381357
0.044566053	8589.677796
0.044588819	8506.92067
0.044635138	8654.945017
0.044651624	8604.608207
0.04466968	8532.089076
0.044682241	8593.090463
0.04473013	8524.410579
0.044774093	8706.988158
0.044778803	8576.880303
0.044793719	8532.942242
0.044814916	8578.586635
0.044869085	8624.231031
0.044886356	8725.33123
0.044894206	8603.755041
0.044918543	8600.768958
0.044946805	8609.300621
0.04501275	8720.212234
0.045034731	8666.462761
0.045058283	8640.867772
0.045086545	8669.448842
0.045139144	8656.224766
0.045183892	8785.052868
0.045190958	8658.784264
0.045213724	8647.26652
0.045221575	8692.48433
0.045263183	8698.456495
0.045311071	8851.173254
0.045326772	8687.365334
0.045351894	8684.37925
0.045372305	8714.666652
0.045405278	8753.485717
0.045435895	8801.263028
0.045440605	8712.96032
0.045464157	8792.731365
0.0455144	8772.255375
0.045563859	8866.956828
0.04557956	8844.774506
0.045585056	8768.842711
0.045610962	8820.885852
0.045653355	8845.627672
0.045666701	8863.117581
0.045697318	8788.892118
0.045763263	8855.865667
0.045800946	8922.412634
0.045803301	8816.193436
0.045829993	8877.194823
0.045847264	8908.335392
0.045874741	8985.546936
0.045888087	8892.125232
0.045917134	8853.306169
0.045943041	8903.216395
0.046052164	8953.126619
0.046124389	9020.526754
0.046134595	8921.132885
0.046155791	8955.259537
0.046192689	8981.707689
0.046260203	9092.619302
0.04627512	8989.386186
0.0462814	8974.029192
0.046301027	8922.412634
0.046316728	8974.882358
0.046337139	8992.79885
0.046343419	8962.938031
0.046348915	8916.013889
0.04635284	8864.823913
0.046380317	8957.392452
0.046395233	9064.891398
0.046395233	8982.987438
0.046403084	8945.874708
0.046431346	9027.352082
0.046477664	9066.171147
0.046488655	9126.745951
0.046504356	9029.485
0.046516917	9135.277614
0.046540469	9132.291533
0.046577366	9204.810662
0.046589927	9151.061189
0.046608769	9092.192719
0.046640956	9179.215676
0.046672358	9222.727154
0.046686489	9208.223329
0.046689629	9133.571282
0.046736733	9222.300571
0.046797967	9208.649912
0.04684036	9296.526034
0.046866267	9218.461324
0.046956548	9150.634606
0.047009147	9272.63738
0.047077447	9269.224716
0.047101784	9302.924782
0.047146532	9238.084148
0.047190495	9321.267857
0.047230533	9335.771682
0.047272141	9329.372934
0.047274496	9309.32353
0.047269	9267.091798
